Hydrologic Region,Utility,Stage Invoked,Date,Population,Mandatory Restrictions,Production,Production 2013,Conservation target,% Residential,GPCD,Days allowed per week,Complaints,Warnings,Penalties,Penalties Assessment Rate,Utility_name,Year,Month,Type,County,City
South Coast,Upland  City of,High,2016-02-15,76469,Yes,310141512.2041677,356523054.52069604,0.36,73.0,105.7400029092286,2.0,20,17,0,0,Upland  City of,2016,Feb,City,San Bernardino,Upland
South Coast,Upland  City of,High,2016-01-15,76469,Yes,277893818.16252,372392976.597516,0.36,75.0,87.92108614196603,2.0,8,5,0,0,Upland  City of,2016,Jan,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-12-15,75670,Yes,350082327.248416,431303563.606412,0.36,69.0,102.97548600306384,2.0,37,7,0,0,Upland  City of,2015,Dec,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-11-15,75670,Yes,420402202.56820804,474560415.55146,0.36,71.0,131.48564548849288,2.0,42,34,0,0,Upland  City of,2015,Nov,City,San Bernardino,Upland
South Coast,Upland  City of,HIGH,2015-10-15,75670,Yes,443254441.52766,642411303.851492,0.36,70.0,132.27132628917667,2.0,30,27,0,0,Upland  City of,2015,Oct,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-09-15,75670,Yes,503879563.601372,752235054.493216,0.36,71.0,157.5941545116841,2.0,72,72,0,0,Upland  City of,2015,Sep,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-08-15,75670,Yes,553821007.753748,827619241.5009681,0.36,73.0,172.34824201018688,2.0,98,84,0,0,Upland  City of,2015,Aug,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-07-15,75670,Yes,520474348.01580405,809950254.489208,0.36,71.0,157.53325649625532,2.0,119,84,0,0,Upland  City of,2015,Jul,City,San Bernardino,Upland
South Coast,Upland  City of,High,2015-06-15,75670,Yes,531220114.248824,714361184.3659761,0.36,71.0,166.1452275744086,2.0,37,28,0,0,Upland  City of,2015,Jun,City,San Bernardino,Upland
South Coast,Upland  City of,Moderate,2015-05-15,75670,Yes,431662628.54145205,645301028.526616,,72.0,132.49256855951157,3.0,26,21,0,0,Upland  City of,2015,May,City,San Bernardino,Upland
South Coast,Upland  City of,Moderate,2015-04-15,75670,Yes,491714742.822996,550612612.948776,,73.0,158.1215639226409,3.0,26,20,0,0,Upland  City of,2015,Apr,City,San Bernardino,Upland
South Coast,Upland  City of,Moderate Shortage Stage,2015-03-15,75670,Yes,463236405.16263604,484416748.01830804,,72.0,142.18368029137466,,0,0,0,0,Upland  City of,2015,Mar,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2015-02-15,75670,Yes,378255459.713992,372392976.597516,,73.0,130.32456983859151,,0,0,0,0,Upland  City of,2015,Feb,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2015-01-15,75670,Yes,325430275.30207604,498849662.30302,,74.0,102.66070574844775,,0,0,0,0,Upland  City of,2015,Jan,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-12-15,75147,Yes,304546161.017812,431303563.606412,,72.0,94.12658111942513,,0,0,0,0,Upland  City of,2014,Dec,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-11-15,75147,Yes,480129662.30432004,474560415.55146,,72.0,153.34094368775442,,0,0,0,0,Upland  City of,2014,Nov,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-10-15,75147,Yes,643123449.3059881,642411303.851492,,72.0,198.77121851936286,,0,0,0,0,Upland  City of,2014,Oct,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-09-15,75147,Yes,708241371.3793881,752235054.493216,,72.0,226.19389879975665,,0,0,0,0,Upland  City of,2014,Sep,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-08-15,75147,Yes,739383522.026576,827619241.5009681,,72.0,228.52247695984033,,0,0,0,0,Upland  City of,2014,Aug,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-07-15,75147,Yes,755349194.75274,809950254.489208,,77.0,249.66930620697835,,0,0,0,0,Upland  City of,2014,Jul,City,San Bernardino,Upland
South Coast,Upland  City of,Year Round,2014-06-15,75147,Yes,689756259.69236,714361184.3659761,,72.0,220.29023424244002,,0,0,0,0,Upland  City of,2014,Jun,City,San Bernardino,Upland
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2017-01-15,43351,Yes,90032749.28010002,147480355.86020002,0.0,85.8,57.481353544194626,3.0,0,0,0,0,Golden State WC Simi Valley,2017,Jan,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-12-15,43351,Yes,123204424.54870002,172179894.0268,0.0,76.2,69.85869396628824,3.0,0,0,0,0,Golden State WC Simi Valley,2016,Dec,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-11-15,43351,Yes,142299318.17090002,185474632.24840003,0.0,74.0,80.96814025548508,3.0,2,0,0,0,Golden State WC Simi Valley,2016,Nov,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-10-15,43351,Yes,172277649.45490003,221644140.64540002,0.0,74.7,95.7610116839291,3.0,2,0,0,0,Golden State WC Simi Valley,2016,Oct,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-09-15,43351,Yes,179153114.5646,240087331.4136,0.0,76.9,105.93276979398969,3.0,5,3,0,0,Golden State WC Simi Valley,2016,Sep,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-08-15,43351,Yes,203331290.448,249243756.5123,0.0,73.4,111.05534432649323,3.0,4,0,0,0,Golden State WC Simi Valley,2016,Aug,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-07-15,43351,Yes,191177032.22090003,244812177.1051,0.0,77.9,110.8185234407519,3.0,4,3,0,0,Golden State WC Simi Valley,2016,Jul,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-06-15,43351,Yes,172864182.02350003,235981603.43340003,0.0,73.5,97.6949195999112,2.0,6,3,0,0,Golden State WC Simi Valley,2016,Jun,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-05-15,43351,Yes,151749009.5539,230670225.1733,0.22,78.7,88.86684945982516,2.0,5,0,0,0,Golden State WC Simi Valley,2016,May,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-04-15,43351,Yes,133501329.6419,195706367.05620003,0.22,74.8,76.78330724561617,2.0,2,0,0,0,Golden State WC Simi Valley,2016,Apr,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-03-15,43351,Yes,123074083.9779,176676643.71940002,0.22,81.6,74.73016772018237,2.0,3,0,0,0,Golden State WC Simi Valley,2016,Mar,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-02-15,43351,Yes,108542233.95931037,133794595.92620002,0.24,77.1,68.94392152976226,2.0,1,0,0,0,Golden State WC Simi Valley,2016,Feb,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-01-15,43351,Yes,100525165.22950001,147480355.86020002,0.24,85.8,64.18023007015577,2.0,0,0,0,0,Golden State WC Simi Valley,2016,Jan,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-12-15,43351,Yes,125029192.5399,172179894.0268,0.24,76.2,70.89336385840994,2.0,25,18,0,0,Golden State WC Simi Valley,2015,Dec,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-11-15,43351,Yes,134185617.6386,185474632.24840003,0.24,74.0,76.3514544474668,2.0,0,0,0,0,Golden State WC Simi Valley,2015,Nov,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-10-15,43351,Yes,148848931.85360003,221644140.64540002,0.24,74.7,82.73809369627163,2.0,7,3,0,0,Golden State WC Simi Valley,2015,Oct,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-09-15,43351,Yes,149011857.56710002,240087331.4136,0.24,76.9,88.11032307528464,2.0,15,6,0,0,Golden State WC Simi Valley,2015,Sep,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-08-15,43351,Yes,158852570.66250002,249243756.5123,0.24,73.4,86.76198775507282,2.0,18,5,0,0,Golden State WC Simi Valley,2015,Aug,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-07-15,43351,Yes,146242120.43760002,244812177.1051,0.24,77.9,84.7713538779776,2.0,65,12,0,0,Golden State WC Simi Valley,2015,Jul,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-06-15,43351,Yes,155985078.1049,235981603.43340003,0.24,73.5,88.15562302069272,2.0,4,0,0,0,Golden State WC Simi Valley,2015,Jun,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,2015-05-15,43351,Yes,147121919.29050002,230670225.1733,,78.7,86.15714522463188,2.0,13,0,0,0,Golden State WC Simi Valley,2015,May,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2015-04-15,43351,Yes,153736703.25860003,195706367.05620003,,74.8,88.42168503412671,2.0,9,0,0,0,Golden State WC Simi Valley,2015,Apr,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2015-03-15,43351,Yes,155203034.68010002,176676643.71940002,,81.6,94.23875796961309,7.0,5,0,0,0,Golden State WC Simi Valley,2015,Mar,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2015-02-15,43351,Yes,128548387.95150001,133794595.92620002,,77.1,81.6514424701082,7.0,0,0,0,0,Golden State WC Simi Valley,2015,Feb,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2015-01-15,43351,Yes,137509302.194,147480355.86020002,,85.8,87.79272962595051,7.0,0,0,0,0,Golden State WC Simi Valley,2015,Jan,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-12-15,43351,Yes,108638865.7618,172179894.0268,,76.2,61.59981107738826,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Dec,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-11-15,43351,Yes,165890961.4857,185474632.24840003,,74.0,94.39175682177112,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Nov,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-10-15,43351,Yes,201213256.1725,221644140.64540002,,74.7,111.84494933767016,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Oct,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-09-15,43351,Yes,209522467.56100002,240087331.4136,,76.9,123.89008908245795,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Sep,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-08-15,43351,Yes,228324094.89890003,249243756.5123,,73.4,124.70589706662469,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Aug,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-07-15,43351,Yes,242824483.40040004,244812177.1051,,77.9,140.75671325728368,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Jul,,Ventura,Simi Valley
South Coast,Golden State Water Company Simi Valley,Stage 2,2014-06-15,43351,Yes,234743368.0108,235981603.43340003,,73.5,132.66620184689165,7.0,0,0,0,0,Golden State WC Simi Valley,2014,Jun,,Ventura,Simi Valley
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2017-01-15,271677,Yes,626905560.4053,721272133.6645,0.0,71.2,52.998984563687124,3.0,2,1,0,0,Golden State WC Southwest,2017,Jan,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-12-15,271677,Yes,651833194.5708001,725377861.6447,0.0,70.7,54.719399182349214,3.0,5,0,0,0,Golden State WC Southwest,2016,Dec,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-11-15,271677,Yes,690022981.8152,763632819.1745001,0.0,68.5,57.99359073991198,3.0,4,1,0,0,Golden State WC Southwest,2016,Nov,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-10-15,271677,Yes,752847136.9408001,839295520.5239,0.0,66.6,59.53419225208644,3.0,9,1,0,0,Golden State WC Southwest,2016,Oct,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-09-15,271677,Yes,774516256.8363001,883741655.1667,0.0,68.2,64.80981547479259,3.0,8,3,0,0,Golden State WC Southwest,2016,Sep,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-08-15,271677,Yes,814889248.6416001,912872772.7405001,0.0,67.1,64.92419019864477,3.0,10,6,0,0,Golden State WC Southwest,2016,Aug,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-07-15,271677,Yes,814726322.9281001,915414413.8711002,0.0,68.0,65.78185166886485,3.0,18,6,0,0,Golden State WC Southwest,2016,Jul,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-06-15,271677,Yes,740073761.0024,878723543.1909,0.0,68.0,61.746136954500145,2.0,10,0,0,0,Golden State WC Southwest,2016,Jun,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-05-15,271677,Yes,741051315.2833999,861453417.5599,0.09,66.7,58.689383787225964,2.0,17,8,0,0,Golden State WC Southwest,2016,May,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-04-15,271677,Yes,687220659.5430001,803875470.409,0.09,72.2,60.8778458966648,2.0,8,1,0,0,Golden State WC Southwest,2016,Apr,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-03-15,271677,Yes,661380641.3819001,774385916.2655001,0.09,62.0,48.68874740091359,2.0,11,8,0,0,Golden State WC Southwest,2016,Mar,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-02-15,271677,Yes,622938038.3751725,663075068.8023001,0.12,71.5,58.551764653068616,2.0,8,5,0,0,Golden State WC Southwest,2016,Feb,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-01-15,271677,Yes,658806415.1086,721272133.6645,0.12,71.2,55.695902588940505,2.0,16,11,0,0,Golden State WC Southwest,2016,Jan,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-12-15,271677,Yes,700156961.1949,725377861.6447,0.12,70.7,58.77603130529581,2.0,14,12,0,0,Golden State WC Southwest,2015,Dec,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-11-15,271677,Yes,706185212.5944,763632819.1745001,0.12,68.5,59.35195969566361,2.0,25,16,0,0,Golden State WC Southwest,2015,Nov,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-10-15,271677,Yes,747731269.5369,839295520.5239,0.12,66.6,59.12963597682773,2.0,45,21,0,0,Golden State WC Southwest,2015,Oct,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-09-15,271677,Yes,745548064.9760001,883741655.1667,0.12,68.2,62.38582094590661,2.0,33,10,0,0,Golden State WC Southwest,2015,Sep,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-08-15,271677,Yes,785953641.924,912872772.7405001,0.12,67.1,62.61882068103453,2.0,69,9,0,0,Golden State WC Southwest,2015,Aug,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-07-15,271677,Yes,771029646.5674,915414413.8711002,0.12,68.0,62.2537365191649,2.0,33,0,0,0,Golden State WC Southwest,2015,Jul,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2015-06-15,271677,Yes,746427863.8289,878723543.1909,0.12,68.0,62.27627506237824,2.0,25,0,0,0,Golden State WC Southwest,2015,Jun,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,2015-05-15,271677,Yes,743886222.6983001,861453417.5599,,66.7,58.913901261040444,2.0,17,0,0,0,Golden State WC Southwest,2015,May,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2015-04-15,271677,Yes,753303328.9386001,803875470.409,,72.2,66.73181799142232,2.0,26,0,0,0,Golden State WC Southwest,2015,Apr,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2015-03-15,271677,Yes,746688544.9705001,774385916.2655001,,62.0,54.96884498654653,7.0,6,0,0,0,Golden State WC Southwest,2015,Mar,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2015-02-15,271677,Yes,644534122.6060001,663075068.8023001,,71.5,60.58164365132256,7.0,0,0,0,0,Golden State WC Southwest,2015,Feb,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2015-01-15,271677,Yes,686438616.1182001,721272133.6645,,71.2,58.031945985687045,7.0,0,0,0,0,Golden State WC Southwest,2015,Jan,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-12-15,271677,Yes,679595736.1512,725377861.6447,,70.7,57.049979471459466,7.0,0,0,0,0,Golden State WC Southwest,2014,Dec,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-11-15,271677,Yes,727007118.7797,763632819.1745001,,68.5,61.101955185029105,7.0,0,0,0,0,Golden State WC Southwest,2014,Nov,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-10-15,271677,Yes,805830578.9710001,839295520.5239,,66.6,63.724055332154514,7.0,0,0,0,0,Golden State WC Southwest,2014,Oct,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-09-15,271677,Yes,803745129.8382,883741655.1667,,68.2,67.2556232277855,7.0,0,0,0,0,Golden State WC Southwest,2014,Sep,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-08-15,271677,Yes,841413554.7994,912872772.7405001,,67.1,67.03744558978745,7.0,0,0,0,0,Golden State WC Southwest,2014,Aug,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-07-15,271677,Yes,868915415.2382001,915414413.8711002,,68.0,70.15713540782907,7.0,0,0,0,0,Golden State WC Southwest,2014,Jul,,Los Angeles,
South Coast,Golden State Water Company Southwest,Stage 2,2014-06-15,271677,Yes,836916805.1068001,878723543.1909,,68.0,69.82598544995517,7.0,0,0,0,0,Golden State WC Southwest,2014,Jun,,Los Angeles,
South Coast,Golden State Water Company West Orange,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2017-01-15,111904,Yes,275865818.0982,339276505.79240006,0.0,70.2,55.82486725515201,3.0,0,0,0,0,Golden State WC West Orange,2017,Jan,,Orange,Orange
South Coast,Golden State Water Company West Orange,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-12-15,111904,Yes,320149027.02750003,376456153.6131,0.0,75.2,69.40051966336354,3.0,1,1,0,0,Golden State WC West Orange,2016,Dec,,Orange,Orange
South Coast,Golden State Water Company West Orange,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-11-15,111904,Yes,360130997.1204001,406369314.6117,0.0,60.8,65.22246635485274,3.0,6,1,0,0,Golden State WC West Orange,2016,Nov,,Orange,Orange
South Coast,Golden State Water Company West Orange,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-10-15,111904,Yes,394671248.38240004,470855312.01500005,0.0,71.4,81.23185983868478,3.0,18,12,0,0,Golden State WC West Orange,2016,Oct,,Orange,Orange
South Coast,Golden State Water Company West Orange,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,2016-09-15,111904,Yes,415558324.8531,516995874.0782,0.0,59.8,74.02293580871515,3.0,12,2,0,0,Golden State WC West Orange,2016,Sep,,Orange,Orange
